RMU_NO,ZENON_GSS-FID,ZENON_signal_name,ZENON_DOT_NO,ADMS_GSS-FID,ADMS_signal_name,ADMS_DOT_NO
16934,JED-NTH-ABN-29,16934_Y2-22333_ST_LOCK,1004,JED-NTH ABH AH306,16934 Y2/Lock/Unlock indication value,1004
16934,JED-NTH-ABN-29,16934_Y2-22333_ST_GND,1005,JED-NTH ABH AH306,16934 KY2 state,1005
16934,JED-NTH-ABN-29,16934_BATT_LOW,1008,JED-NTH ABH AH306,16934 Battery low value,1008
16934,JED-NTH-ABN-29,16934_GAS_LOW,1009,JED-NTH ABH AH306,16934 Gas low value,1009
16934,JED-NTH-ABN-29,16934_AC_FAIL,1010,JED-NTH ABH AH306,16934 AC power fail value,1010
16934,JED-NTH-ABN-29,16934_DOOR_OPENED,1011,JED-NTH ABH AH306,16934 Door open value,1011
16934,JED-NTH-ABN-29,16934_DC_ST,1012,JED-NTH ABH AH306,16934 DC power fail value,1012
16934,JED-NTH-ABN-29,16934_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH306,16934 Motor circuit fail value,1013
16934,JED-NTH-ABN-29,16934_RTU_FAIL,1277,JED-NTH ABH AH306,16934 RTU Self diagnostic value,1277
16934,JED-NTH-ABN-29,16934_EFI,1278,JED-NTH ABH AH306,16934 EFI (Fault indication) value,1278
16934,JED-NTH-ABN-29,16934_PROT_HEALTH,1279,JED-NTH ABH AH306,16934 Protection Health value,1279
16934,JED-NTH-ABN-29,16934_PROT_TRIP_EFI,1280,JED-NTH ABH AH306,16934 Protection Trip (Earth fault) value,1280
16934,JED-NTH-ABN-29,16934_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH306,16934 Protection Trip (Phase fault) value,1281
16934,JED-NTH-ABN-29,16934_Y1-8723_ST,11000,JED-NTH ABH AH306,16934 Y1 state,11000
16934,JED-NTH-ABN-29,16934_TR1_ST,11001,JED-NTH ABH AH306,16934 Q1 state,11001
16934,JED-NTH-ABN-29,16934_Y2-22333_ST,11002,JED-NTH ABH AH306,16934 Y2 state,11002
16934,JED-NTH-ABN-29,16934_LR,11004,JED-NTH ABH AH306,16934 Remote/Local value,11004
16934,JED-NTH-ABN-29,16934_Y1-8723_AMP_A,13015,JED-NTH ABH AH306,16934 Y1 i_a_value(A),13015
16934,JED-NTH-ABN-29,16934_Y1-8723_AMP_B,13016,JED-NTH ABH AH306,16934 Y1 i_b_value(A),13016
16934,JED-NTH-ABN-29,16934_Y1-8723_AMP_C,13017,JED-NTH ABH AH306,16934 Y1 i_c_value(A),13017
16934,JED-NTH-ABN-29,16934_Y1-8723_AMP_N,13018,JED-NTH ABH AH306,16934 Y1 i_n_value(A),13018
16934,JED-NTH-ABN-29,16934_TR1_AMP_A,13019,JED-NTH ABH AH306,16934 Q1 i_a_value(A),13019
16934,JED-NTH-ABN-29,16934_TR1_AMP_B,13020,JED-NTH ABH AH306,16934 Q1 i_b_value(A),13020
16934,JED-NTH-ABN-29,16934_TR1_AMP_C,13021,JED-NTH ABH AH306,16934 Q1 i_c_value(A),13021
16934,JED-NTH-ABN-29,16934_TR1_AMP_N,13022,JED-NTH ABH AH306,16934 Q1 i_n_value(A),13022
16934,JED-NTH-ABN-29,16934_Y2-22333_AMP_A,13023,JED-NTH ABH AH306,16934 Y2 i_a_value(A),13023
16934,JED-NTH-ABN-29,16934_Y2-22333_AMP_B,13024,JED-NTH ABH AH306,16934 Y2 i_b_value(A),13024
16934,JED-NTH-ABN-29,16934_Y2-22333_AMP_C,13025,JED-NTH ABH AH306,16934 Y2 i_c_value(A),13025
16934,JED-NTH-ABN-29,16934_Y2-22333_AMP_N,13026,JED-NTH ABH AH306,16934 Y2 i_n_value(A),13026
16934,JED-NTH-ABN-29,16934_Y1-8723_KVA,13057,JED-NTH ABH AH306,16934 Y1 S(kVA),13057
16934,JED-NTH-ABN-29,16934_Y1-8723_KVAR,13057,,,
16934,JED-NTH-ABN-29,16934_Y1-8723_KW,13058,JED-NTH ABH AH306,16934 Y1 P(kW),13058
16934,,,,JED-NTH ABH AH306,16934 Y1 Q(kVar),13059
16934,JED-NTH-ABN-29,16934_TR1_VOLT_A,13060,JED-NTH ABH AH306,16934 Q1 u_ab_value(kV),13060
16934,JED-NTH-ABN-29,16934_TR1_VOLT_B,13061,JED-NTH ABH AH306,16934 Q1 u_bc_value(kV),13061
16934,JED-NTH-ABN-29,16934_TR1_VOLT_C,13062,JED-NTH ABH AH306,16934 Q1 u_ca_value(kV),13062
16934,JED-NTH-ABN-29,16934_TR1_VN,13063,JED-NTH ABH AH306,16934 Q1 u_n_value(kV),13063
16934,JED-NTH-ABN-29,16934_TR1_VOLT_N,13063,,,
16934,,,,JED-NTH ABH AH306,16934 Q1 S(kVA),13064
16934,JED-NTH-ABN-29,16934_TR1_KW,13065,JED-NTH ABH AH306,16934 Q1 P(kW),13065
16934,JED-NTH-ABN-29,16934_TR1_KVA,13066,JED-NTH ABH AH306,16934 Q1 Q(kVar),13066
16934,JED-NTH-ABN-29,16934_TR1_KVAR,13066,,,
16934,JED-NTH-ABN-29,16934_TR1_PF,13067,JED-NTH ABH AH306,16934 Q1 Power factor,13067
16934,JED-NTH-ABN-29,16934_Y2-22333_KVA,13068,JED-NTH ABH AH306,16934 Y2 S(kVA),13068
16934,JED-NTH-ABN-29,16934_Y2-22333_KVAR,13068,,,
16934,JED-NTH-ABN-29,16934_Y2-22333_KW,13069,JED-NTH ABH AH306,16934 Y2 P(kW),13069
16934,,,,JED-NTH ABH AH306,16934 Y2 Q(kVar),13070
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_CMD,1,JED-NTH ABH AH315,17223 Y1 CMD,1
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_CMD,5,JED-NTH ABH AH315,17223 Q1 CMD,5
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_CMD,9,JED-NTH ABH AH315,17223 Y2 CMD,9
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_ST_LOCK,1000,JED-NTH ABH AH315,17223 Y1/Lock/Unlock indication value,1000
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_ST_GND,1001,JED-NTH ABH AH315,17223 KY1 state,1001
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_ST_LOCK,1002,JED-NTH ABH AH315,17223 Q1/Lock/Unlock indication value,1002
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_ST_GND,1003,JED-NTH ABH AH315,17223 KQ1 state,1003
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_ST_LOCK,1004,JED-NTH ABH AH315,17223 Y2/Lock/Unlock indication value,1004
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_ST_GND,1005,JED-NTH ABH AH315,17223 KY2 state,1005
17223,JED-NTH-HHR2-48A,17223_BATT_LOW,1008,JED-NTH ABH AH315,17223 Battery low value,1008
17223,JED-NTH-HHR2-48A,17223_GAS_LOW,1009,JED-NTH ABH AH315,17223 Gas low value,1009
17223,JED-NTH-HHR2-48A,17223_AC_FAIL,1010,JED-NTH ABH AH315,17223 AC power fail value,1010
17223,JED-NTH-HHR2-48A,17223_DOOR_OPENED,1011,JED-NTH ABH AH315,17223 Door open value,1011
17223,JED-NTH-HHR2-48A,17223_DC_ST,1012,JED-NTH ABH AH315,17223 DC power fail value,1012
17223,JED-NTH-HHR2-48A,17223_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH315,17223 Motor circuit fail value,1013
17223,JED-NTH-HHR2-48A,17223_RTU_FAIL,1277,JED-NTH ABH AH315,17223 RTU Self diagnostic value,1277
17223,JED-NTH-HHR2-48A,17223_EFI,1278,JED-NTH ABH AH315,17223 EFI (Fault indication) value,1278
17223,JED-NTH-HHR2-48A,17223_PROT_HEALTH,1279,JED-NTH ABH AH315,17223 Protection Health value,1279
17223,JED-NTH-HHR2-48A,17223_PROT_TRIP_EFI,1280,JED-NTH ABH AH315,17223 Protection Trip (Earth fault) value,1280
17223,JED-NTH-HHR2-48A,17223_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH315,17223 Protection Trip (Phase fault) value,1281
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_ST,11000,JED-NTH ABH AH315,17223 Y1 state,11000
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_ST,11001,JED-NTH ABH AH315,17223 Q1 state,11001
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_ST,11002,JED-NTH ABH AH315,17223 Y2 state,11002
17223,JED-NTH-HHR2-48A,17223_LR,11004,JED-NTH ABH AH315,17223 Remote/Local value,11004
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_AMP_A,13015,JED-NTH ABH AH315,17223 Y1 i_a_value(A),13015
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_AMP_B,13016,JED-NTH ABH AH315,17223 Y1 i_b_value(A),13016
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_AMP_C,13017,JED-NTH ABH AH315,17223 Y1 i_c_value(A),13017
17223,JED-NTH-HHR2-48A,17223_Y1-RMU25185_AMP_N,13018,JED-NTH ABH AH315,17223 Y1 i_n_value(A),13018
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_AMP_A,13019,JED-NTH ABH AH315,17223 Q1 i_a_value(A),13019
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_AMP_B,13020,JED-NTH ABH AH315,17223 Q1 i_b_value(A),13020
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_AMP_C,13021,JED-NTH ABH AH315,17223 Q1 i_c_value(A),13021
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_AMP_N,13022,JED-NTH ABH AH315,17223 Q1 i_n_value(A),13022
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_AMP_A,13023,JED-NTH ABH AH315,17223 Y2 i_a_value(A),13023
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_AMP_B,13024,JED-NTH ABH AH315,17223 Y2 i_b_value(A),13024
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_AMP_C,13025,JED-NTH ABH AH315,17223 Y2 i_c_value(A),13025
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_AMP_N,13026,JED-NTH ABH AH315,17223 Y2 i_n_value(A),13026
17223,,,,JED-NTH ABH AH315,17223 Y1 S(kVA),13057
17223,,,,JED-NTH ABH AH315,17223 Y1 P(kW),13058
17223,,,,JED-NTH ABH AH315,17223 Y1 Q(kVar),13059
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_VOLT_A,13060,JED-NTH ABH AH315,17223 Q1 u_ab_value(kV),13060
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_VOLT_B,13061,JED-NTH ABH AH315,17223 Q1 u_bc_value(kV),13061
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_VOLT_C,13062,JED-NTH ABH AH315,17223 Q1 u_ca_value(kV),13062
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_VOLT_N,13063,JED-NTH ABH AH315,17223 Q1 u_n_value(kV),13063
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_KVA,13064,JED-NTH ABH AH315,17223 Q1 S(kVA),13064
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_KVA,13064,,,
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_KW,13065,JED-NTH ABH AH315,17223 Q1 P(kW),13065
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_KW,13065,,,
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_KVAR,13066,JED-NTH ABH AH315,17223 Q1 Q(kVar),13066
17223,JED-NTH-HHR2-48A,17223_Y2-RMU24898_KVAR,13066,,,
17223,JED-NTH-HHR2-48A,17223_TR1-RMU17223_PF,13067,JED-NTH ABH AH315,17223 Q1 Power factor,13067
17223,,,,JED-NTH ABH AH315,17223 Y2 S(kVA),13068
17223,,,,JED-NTH ABH AH315,17223 Y2 P(kW),13069
17223,,,,JED-NTH ABH AH315,17223 Y2 Q(kVar),13070
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_CMD,1,JED-NTH ABH AH315,17228 Y1 CMD,1
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_CMD,5,JED-NTH ABH AH315,17228 Q1 CMD,5
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_CMD,9,JED-NTH ABH AH315,17228 Y2 CMD,9
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_ST_LOCK,1000,JED-NTH ABH AH315,17228 Y1/Lock/Unlock indication value,1000
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_ST_GND,1001,JED-NTH ABH AH315,17228 KY1 state,1001
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_ST_LOCK,1002,JED-NTH ABH AH315,17228 Q1/Lock/Unlock indication value,1002
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_ST_GND,1003,JED-NTH ABH AH315,17228 KQ1 state,1003
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_ST_LOCK,1004,JED-NTH ABH AH315,17228 Y2/Lock/Unlock indication value,1004
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_ST_GND,1005,JED-NTH ABH AH315,17228 KY2 state,1005
17228,JED-NTH-MDNAS-45,17228_BATT_LOW,1008,JED-NTH ABH AH315,17228 Battery low value,1008
17228,JED-NTH-MDNAS-45,17228_GAS_LOW,1009,JED-NTH ABH AH315,17228 Gas low value,1009
17228,JED-NTH-MDNAS-45,17228_AC_FAIL,1010,JED-NTH ABH AH315,17228 AC power fail value,1010
17228,JED-NTH-MDNAS-45,17228_DOOR_OPENED,1011,JED-NTH ABH AH315,17228 Door open value,1011
17228,JED-NTH-MDNAS-45,17228_DC_ST,1012,JED-NTH ABH AH315,17228 DC power fail value,1012
17228,JED-NTH-MDNAS-45,17228_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH315,17228 Motor circuit fail value,1013
17228,JED-NTH-MDNAS-45,17228_RTU_FAIL,1277,JED-NTH ABH AH315,17228 RTU Self diagnostic value,1277
17228,JED-NTH-MDNAS-45,17228_EFI,1278,JED-NTH ABH AH315,17228 EFI (Fault indication) value,1278
17228,JED-NTH-MDNAS-45,17228_PROT_HEALTH,1279,JED-NTH ABH AH315,17228 Protection Health value,1279
17228,JED-NTH-MDNAS-45,17228_PROT_TRIP_EFI,1280,JED-NTH ABH AH315,17228 Protection Trip (Earth fault) value,1280
17228,JED-NTH-MDNAS-45,17228_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH315,17228 Protection Trip (Phase fault) value,1281
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_ST,11000,JED-NTH ABH AH315,17228 Y1 state,11000
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_ST,11001,JED-NTH ABH AH315,17228 Q1 state,11001
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_ST,11002,JED-NTH ABH AH315,17228 Y2 state,11002
17228,JED-NTH-MDNAS-45,17228_LR,11004,JED-NTH ABH AH315,17228 Remote/Local value,11004
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_AMP_A,13015,JED-NTH ABH AH315,17228 Y1 i_a_value(A),13015
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_AMP_B,13016,JED-NTH ABH AH315,17228 Y1 i_b_value(A),13016
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_AMP_C,13017,JED-NTH ABH AH315,17228 Y1 i_c_value(A),13017
17228,JED-NTH-MDNAS-45,17228_Y1-RMU26557_AMP_N,13018,JED-NTH ABH AH315,17228 Y1 i_n_value(A),13018
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_AMP_A,13019,JED-NTH ABH AH315,17228 Q1 i_a_value(A),13019
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_AMP_B,13020,JED-NTH ABH AH315,17228 Q1 i_b_value(A),13020
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_AMP_C,13021,JED-NTH ABH AH315,17228 Q1 i_c_value(A),13021
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_AMP_N,13022,JED-NTH ABH AH315,17228 Q1 i_n_value(A),13022
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_AMP_A,13023,JED-NTH ABH AH315,17228 Y2 i_a_value(A),13023
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_AMP_B,13024,JED-NTH ABH AH315,17228 Y2 i_b_value(A),13024
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_AMP_C,13025,JED-NTH ABH AH315,17228 Y2 i_c_value(A),13025
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_AMP_N,13026,JED-NTH ABH AH315,17228 Y2 i_n_value(A),13026
17228,,,,JED-NTH ABH AH315,17228 Y1 S(kVA),13057
17228,,,,JED-NTH ABH AH315,17228 Y1 P(kW),13058
17228,,,,JED-NTH ABH AH315,17228 Y1 Q(kVar),13059
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_VOLT_A,13060,JED-NTH ABH AH315,17228 Q1 u_ab_value(kV),13060
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_VOLT_B,13061,JED-NTH ABH AH315,17228 Q1 u_bc_value(kV),13061
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_VOLT_C,13062,JED-NTH ABH AH315,17228 Q1 u_ca_value(kV),13062
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_VOLT_N,13063,JED-NTH ABH AH315,17228 Q1 u_n_value(kV),13063
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_KVA,13064,JED-NTH ABH AH315,17228 Q1 S(kVA),13064
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_KVA,13064,,,
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_KW,13065,JED-NTH ABH AH315,17228 Q1 P(kW),13065
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_KW,13065,,,
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_KVAR,13066,JED-NTH ABH AH315,17228 Q1 Q(kVar),13066
17228,JED-NTH-MDNAS-45,17228_Y2-RMU26570_KVAR,13066,,,
17228,JED-NTH-MDNAS-45,17228_TR1-RMU17228_PF,13067,JED-NTH ABH AH315,17228 Q1 Power factor,13067
17228,,,,JED-NTH ABH AH315,17228 Y2 S(kVA),13068
17228,,,,JED-NTH ABH AH315,17228 Y2 P(kW),13069
17228,,,,JED-NTH ABH AH315,17228 Y2 Q(kVar),13070
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_CMD,1,JED-NTH ABH AH315,17230 Y1 CMD,1
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_CMD,5,JED-NTH ABH AH315,17230 Q1 CMD,5
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_CMD,9,JED-NTH ABH AH315,17230 Y2 CMD,9
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_ST_LOCK,1000,JED-NTH ABH AH315,17230 Y1/Lock/Unlock indication value,1000
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_ST_GND,1001,JED-NTH ABH AH315,17230 KY1 state,1001
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_ST_LOCK,1002,JED-NTH ABH AH315,17230 Q1/Lock/Unlock indication value,1002
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_ST_GND,1003,JED-NTH ABH AH315,17230 KQ1 state,1003
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_ST_LOCK,1004,JED-NTH ABH AH315,17230 Y2/Lock/Unlock indication value,1004
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_ST_GND,1005,JED-NTH ABH AH315,17230 KY2 state,1005
17230,JED-NTH-MDNAS-45,17230_BATT_LOW,1008,JED-NTH ABH AH315,17230 Battery low value,1008
17230,JED-NTH-MDNAS-45,17230_GAS_LOW,1009,JED-NTH ABH AH315,17230 Gas low value,1009
17230,JED-NTH-MDNAS-45,17230_AC_FAIL,1010,JED-NTH ABH AH315,17230 AC power fail value,1010
17230,JED-NTH-MDNAS-45,17230_DOOR_OPENED,1011,JED-NTH ABH AH315,17230 Door open value,1011
17230,JED-NTH-MDNAS-45,17230_DC_ST,1012,JED-NTH ABH AH315,17230 DC power fail value,1012
17230,JED-NTH-MDNAS-45,17230_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH315,17230 Motor circuit fail value,1013
17230,JED-NTH-MDNAS-45,17230_RTU_FAIL,1277,JED-NTH ABH AH315,17230 RTU Self diagnostic value,1277
17230,JED-NTH-MDNAS-45,17230_EFI,1278,JED-NTH ABH AH315,17230 EFI (Fault indication) value,1278
17230,JED-NTH-MDNAS-45,17230_PROT_HEALTH,1279,JED-NTH ABH AH315,17230 Protection Health value,1279
17230,JED-NTH-MDNAS-45,17230_PROT_TRIP_EFI,1280,JED-NTH ABH AH315,17230 Protection Trip (Earth fault) value,1280
17230,JED-NTH-MDNAS-45,17230_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH315,17230 Protection Trip (Phase fault) value,1281
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_ST,11000,JED-NTH ABH AH315,17230 Y1 state,11000
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_ST,11001,JED-NTH ABH AH315,17230 Q1 state,11001
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_ST,11002,JED-NTH ABH AH315,17230 Y2 state,11002
17230,JED-NTH-MDNAS-45,17230_LR,11004,JED-NTH ABH AH315,17230 Remote/Local value,11004
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_AMP_A,13015,JED-NTH ABH AH315,17230 Y1 i_a_value(A),13015
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_AMP_B,13016,JED-NTH ABH AH315,17230 Y1 i_b_value(A),13016
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_AMP_C,13017,JED-NTH ABH AH315,17230 Y1 i_c_value(A),13017
17230,JED-NTH-MDNAS-45,17230_Y1-RMU17231_AMP_N,13018,JED-NTH ABH AH315,17230 Y1 i_n_value(A),13018
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_AMP_A,13019,JED-NTH ABH AH315,17230 Q1 i_a_value(A),13019
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_AMP_B,13020,JED-NTH ABH AH315,17230 Q1 i_b_value(A),13020
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_AMP_C,13021,JED-NTH ABH AH315,17230 Q1 i_c_value(A),13021
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_AMP_N,13022,JED-NTH ABH AH315,17230 Q1 i_n_value(A),13022
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_AMP_A,13023,JED-NTH ABH AH315,17230 Y2 i_a_value(A),13023
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_AMP_B,13024,JED-NTH ABH AH315,17230 Y2 i_b_value(A),13024
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_AMP_C,13025,JED-NTH ABH AH315,17230 Y2 i_c_value(A),13025
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_AMP_N,13026,JED-NTH ABH AH315,17230 Y2 i_n_value(A),13026
17230,,,,JED-NTH ABH AH315,17230 Y1 S(kVA),13057
17230,,,,JED-NTH ABH AH315,17230 Y1 P(kW),13058
17230,,,,JED-NTH ABH AH315,17230 Y1 Q(kVar),13059
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_VOLT_A,13060,JED-NTH ABH AH315,17230 Q1 u_ab_value(kV),13060
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_VOLT_B,13061,JED-NTH ABH AH315,17230 Q1 u_bc_value(kV),13061
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_VOLT_C,13062,JED-NTH ABH AH315,17230 Q1 u_ca_value(kV),13062
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_VOLT_N,13063,JED-NTH ABH AH315,17230 Q1 u_n_value(kV),13063
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_KVA,13064,JED-NTH ABH AH315,17230 Q1 S(kVA),13064
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_KVA,13064,,,
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_KW,13065,JED-NTH ABH AH315,17230 Q1 P(kW),13065
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_KW,13065,,,
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_KVAR,13066,JED-NTH ABH AH315,17230 Q1 Q(kVar),13066
17230,JED-NTH-MDNAS-45,17230_Y2-RMU17229_KVAR,13066,,,
17230,JED-NTH-MDNAS-45,17230_TR1-RMU17230_PF,13067,JED-NTH ABH AH315,17230 Q1 Power factor,13067
17230,,,,JED-NTH ABH AH315,17230 Y2 S(kVA),13068
17230,,,,JED-NTH ABH AH315,17230 Y2 P(kW),13069
17230,,,,JED-NTH ABH AH315,17230 Y2 Q(kVar),13070
17233,JED-NTH-MDNAS-45,17233_Y1-RMU17234_CMD,1,JED-NTH ABH AH315,17233 Y1 CMD,1
17233,JED-NTH-MDNAS-45,17233_TR1-RMU17233_CMD,5,JED-NTH ABH AH315,17233 Q1 CMD,5
17233,JED-NTH-MDNAS-45,17233_Y2-RMU17232_CMD,9,JED-NTH ABH AH315,17233 Y2 CMD,9
17233,JED-NTH-MDNAS-45,17233_Y1-RMU17234_ST_LOCK,1000,JED-NTH ABH AH315,17233 Y1/Lock/Unlock indication value,1000
17233,JED-NTH-MDNAS-45,17233_Y1-RMU17234_ST_GND,1001,JED-NTH ABH AH315,17233 KY1 state,1001
17233,JED-NTH-MDNAS-45,17233_TR1-RMU17233_ST_LOCK,1002,JED-NTH ABH AH315,17233 Q1/Lock/Unlock indication value,1002
17233,JED-NTH-MDNAS-45,17233_TR1-RMU17233_ST_GND,1003,JED-NTH ABH AH315,17233 KQ1 state,1003
17233,JED-NTH-MDNAS-45,17233_Y2-RMU17232_ST_LOCK,1004,JED-NTH ABH AH315,17233 Y2/Lock/Unlock indication value,1004
17233,JED-NTH-MDNAS-45,17233_Y2-RMU17232_ST_GND,1005,JED-NTH ABH AH315,17233 KY2 state,1005
17233,JED-NTH-MDNAS-45,17233_BATT_LOW,1008,JED-NTH ABH AH315,17233 Battery low value,1008
17233,JED-NTH-MDNAS-45,17233_GAS_LOW,1009,JED-NTH ABH AH315,17233 Gas low value,1009
17233,JED-NTH-MDNAS-45,17233_AC_FAIL,1010,JED-NTH ABH AH315,17233 AC power fail value,1010
17233,JED-NTH-MDNAS-45,17233_DOOR_OPENED,1011,JED-NTH ABH AH315,17233 Door open value,1011
17233,JED-NTH-MDNAS-45,17233_DC_ST,1012,JED-NTH ABH AH315,17233 DC power fail value,1012
17233,JED-NTH-MDNAS-45,17233_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH315,17233 Motor circuit fail value,1013
17233,JED-NTH-MDNAS-45,17233_RTU_FAIL,1277,JED-NTH ABH AH315,17233 RTU Self diagnostic value,1277
17233,JED-NTH-MDNAS-45,17233_EFI,1278,JED-NTH ABH AH315,17233 EFI (Fault indication) value,1278
17233,JED-NTH-MDNAS-45,17233_PROT_HEALTH,1279,JED-NTH ABH AH315,17233 Protection Health value,1279
17233,JED-NTH-MDNAS-45,17233_PROT_TRIP_EFI,1280,JED-NTH ABH AH315,17233 Protection Trip (Earth fault) value,1280
17233,JED-NTH-MDNAS-45,17233_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH315,17233 Protection Trip (Phase fault) value,1281
